,source,target,weight
34217,physicians,pcps,1
34218,physicians,knowledge,1
34219,physicians,fps,1
34220,physicians,resident,1
34221,physicians,senior,1
34222,physicians,37,1
34223,physicians,stated,1
34224,acep,public,1
34225,acep,council,1
34226,reviewing,impact,1
34227,reviewing,progress,1
34228,reviewing,local,1
34229,reviewing,medical,1
34230,reviewing,492,1
34231,reviewing,general,1
34232,result,resolution,1
34233,result,greater,1
34234,result,increasing,1
34235,result,multivariate,1
34236,result,study,3
34237,result,dependency,1
34238,result,disrespect,1
34239,result,adverse,1
34240,result,fatal,1
34241,result,irreversible,1
34242,result,residenttoresident,1
34243,result,incidents,1
34244,result,plea,1
34245,result,empirical,1
34246,result,analysis,1
34247,result,individuals,1
34248,result,elder,1
34249,result,found,1
34250,result,attitude,1
34251,resolution,passed,1
34252,resolution,services,2
34253,passed,2020,1
34254,passed,court,1
34255,passed,initial,1
34256,council,meeting,1
34257,council,aging,1
34258,council,elder,1
34259,council,east,1
34260,council,goal,1
34261,council,national,1
34262,meeting,measures,1
34263,meeting,basic,1
34264,meeting,criterion,1
34265,meeting,2,1
34266,meeting,inwomens,1
34267,meeting,australias,1
34268,placed,people,1
34269,stressed,strained,1
34270,strained,pandemic,1
34271,survivors,violence,1
34272,survivors,unaware,1
34273,survivors,great,1
34274,survivors,abuse,1
34275,survivors,impact,1
34276,survivors,appear,1
34277,survivors,fishers,1
34278,survivors,margins,1
34279,survivors,intimate,1
34280,survivors,invisibility,1
34281,survivors,previously,1
34282,preserve,expand,1
34283,devastating,health,1
34284,devastating,consequences,1
34285,devastating,impact,2
34286,exist,little,1
34287,exist,prevalence,1
34288,exist,prevent,1
34289,exist,including,1
34290,exist,bolivia,1
34291,exist,homicide,1
34292,exist,improve,1
34293,exist,nursing,1
34294,exist,research,1
34295,exist,older,1
34296,exist,significant,2
34297,exist,lack,1
34298,exist,measure,1
34299,realworld,clinical,1
34300,realworld,challenges,1
34301,realworld,financial,1
34302,valuable,insights,3
34303,valuable,path,1
34304,valuable,strategy,1
34305,valuable,preidentify,1
34306,valuable,practical,1
34307,valuable,allowed,1
34308,139,vha,1
34309,139,258,1
34310,139,72,1
34311,august,2021,2
34312,august,november,1
34313,august,1,1
34314,august,2015,2
34315,august,2018,1
34316,august,2017,2
34317,chief,delegate,1
34318,chief,physician,1
34319,delegate,site,1
34320,site,survey,1
34321,site,characteristics,1
34322,site,new,1
34323,site,los,1
34324,site,pus,1
34325,easpecific,screening,2
34326,emails,sent,1
34327,emails,examining,1
34328,emails,legitimate,1
34329,emails,72,1
34330,sent,sites,1
34331,sent,aps,1
34332,sent,caregivers,1
34333,sites,reported,1
34334,sites,94,1
34335,sites,respondents,1
34336,sites,client,1
34337,sites,participated,1
34338,requesting,additional,1
34339,details,included,1
34340,details,ii,1
34341,details,components,1
34342,details,occurred,1
34343,details,structured,1
34344,details,related,1
34345,details,shall,1
34346,130,sites,1
34347,94,responded,1
34348,94,physical,1
34349,94,95,1
34350,94,specificity,1
34351,responded,respondents,1
34352,responded,results,1
34353,responded,questionnaire,1
34354,responded,question,1
34355,responded,toxic,1
34356,responded,vignettes,1
34357,responded,affirmatively,1
34358,unstudied,locally,1
34359,unstudied,questionstools,1
34360,fortyeight,percent,1
34361,fortyeight,papers,1
34362,questionstools,44,1
34363,provider,type,1
34364,provider,preparedness,3
34365,provider,questionnaire,1
34366,provider,activate,1
34367,provider,discuss,1
34368,provider,reported,1
34369,provider,perspectives,1
34370,provider,older,1
34371,provider,implementing,1
34372,provider,individuals,1
34373,widely,sites,1
34374,widely,reported,1
34375,widely,accepted,1
34376,widely,sensitivity,1
34377,widely,known,1
34378,widely,excluded,1
34379,widely,endoflife,1
34380,widely,tested,1
34381,variability,screening,1
34382,variability,complexity,1
34383,variability,questionnaire,1
34384,variability,according,1
34385,variability,average,1
34386,successfully,deployed,1
34387,successfully,prosecuted,1
34388,successfully,implemented,1
34389,successfully,enrolled,1
34390,deployed,standardized,1
34391,standardize,improve,1
34392,standardize,increase,1
34393,standardize,systems,1
34394,standardize,procedures,1
34395,advance,evidence,1
34396,advance,state,1
34397,advance,practice,1
34398,advance,global,1
34399,advance,understanding,1
34400,base,ea,1
34401,base,scale,1
34402,base,develop,1
34403,base,scientific,1
34404,base,ageing,1
34405,base,rra,1
34406,broadly,increase,1
34407,broadly,defined,1
34408,broadly,deficiencies,1
34409,broadly,marginalized,1
34410,loneliness,older,1
34411,loneliness,represent,1
34412,loneliness,relationship,2
34413,loneliness,depressive,2
34414,loneliness,50,1
34415,loneliness,considered,1
34416,loneliness,31,1
34417,loneliness,ea,1
34418,loneliness,294,1
34419,loneliness,elder,1
34420,loneliness,association,1
34421,loneliness,decreases,1
34422,loneliness,depression,5
34423,loneliness,time,1
34424,loneliness,considering,1
34425,loneliness,vice,1
34426,loneliness,sense,1
34427,loneliness,medical,1
34428,loneliness,worse,1
34429,loneliness,vulnerability,2
34430,loneliness,susceptibility,2
34431,loneliness,significantly,1
34432,loneliness,affects,1
34433,loneliness,items,1
34434,loneliness,increased,1
34435,loneliness,elderly,2
34436,loneliness,experienced,1
34437,loneliness,negatively,1
34438,loneliness,social,1
34439,loneliness,partially,2
34440,loneliness,decreasing,1
34441,loneliness,neurological,1
34442,loneliness,regret,1
34443,loneliness,matter,1
34444,loneliness,nonprobability,1
34445,loneliness,inventory,1
34446,loneliness,associated,1
34447,loneliness,stressors,1
34448,loneliness,conditional,1
34449,premature,mortality,5
34450,constructs,explore,1
34451,constructs,understood,1
34452,representative,sample,11
34453,representative,communitydwelling,1
34454,representative,national,2
34455,representative,telephone,1
34456,representative,data,1
34457,representative,probability,1
34458,representative,populationbased,1
34459,representative,longitudinal,1
34460,representative,chinese,1
34461,representative,race,1
34462,representative,datasets,1
34463,representative,italian,1
34464,representative,example,1
34465,mexican,people,1
34466,mexican,older,2
34467,mexican,women,2
34468,mexican,adults,1
34469,mexico,mexico,1
34470,mexico,city,5
34471,mexico,qualitative,2
34472,mexico,mistreatment,1
34473,mexico,purpose,1
34474,xalapa,20182019,1
34475,20182019,measurements,1
34476,measurements,ea,1
34477,measurements,article,1
34478,measurements,strengths,1
34479,measurements,recall,1
34480,measurements,include,1
34481,mediation,models,1
34482,mediation,multidisciplinary,1
34483,mediation,model,2
34484,mediation,effect,1
34485,mediation,analysis,1
34486,mediation,analyses,1
34487,mediation,moderation,1
34488,163,loneliness,1
34489,255,odds,1
34490,27,combined,1
34491,27,95ci,2
34492,27,elders,1
34493,27,95,1
34494,27,grouped,1
34495,27,cardiovascular,1
34496,27,63,1
34497,27,victims,1
34498,27,study,1
34499,27,38,1
34500,27,15,1
34501,crucial,address,1
34502,crucial,extend,1
34503,crucial,overcoming,1
34504,crucial,cultural,1
34505,crucial,victims,1
34506,crucial,amidst,1
34507,crucial,role,2
34508,crucial,upgrading,1
34509,crucial,psychologists,1
34510,preventive,interventions,4
34511,preventive,measures,4
34512,preventive,policies,1
34513,preventive,strategies,2
34514,preventive,intervention,1
34515,preventive,effect,1
34516,preventive,services,4
34517,preventive,practice,1
34518,preventive,public,1
34519,medicare,claims,6
34520,medicare,medicaid,4
34521,medicare,advantage,2
34522,medicare,data,2
34523,medicare,primary,1
34524,claims,data,6
34525,claims,database,1
34526,claims,high,1
34527,claims,use,1
34528,claims,analysis,1
34529,claims,reported,1
34530,continues,growing,1
34531,continues,lag,1
34532,continues,problem,1
34533,continues,overlooked,1
34534,continues,occur,1
34535,lag,medicare,1
34536,electronic,health,3
34537,electronic,databases,5
34538,electronic,injury,1
34539,electronic,search,1
34540,electronic,data,2
34541,electronic,medical,1
34542,electronic,media,1
34543,electronic,literature,1
34544,electronic,charting,1
34545,record,provide,1
34546,record,documentation,1
34547,record,systems,1
34548,record,ehr,1
34549,record,review,1
34550,record,narratives,1
34551,encourage,better,1
34552,encourage,research,1
34553,encourage,safe,1
34554,encourage,researchers,1
34555,encourage,debate,1
34556,20122014,beneficiaries,1
34557,beneficiaries,diagnostic,1
34558,diagnostic,code,1
34559,diagnostic,coding,1
34560,diagnostic,challenges,1
34561,code,em,1
34562,code,contains,1
34563,facility,extracted,1
34564,facility,providing,2
34565,facility,study,1
34566,facility,residents,1
34567,facility,neglect,1
34568,facility,vs,3
34569,facility,type,1
34570,facility,staff,1
34571,facility,size,1
34572,facility,operated,1
34573,facility,built,1
34574,facility,provided,1
34575,facility,workers,1
34576,facility,openness,4
34577,facility,employee,2
34578,facility,situational,1
34579,10181,individuals,1
34580,comorbidities,disabilityrelated,1
34581,comorbidities,medicare,1
34582,comorbidities,associated,2
34583,comorbidities,controlling,1
34584,comorbidities,hypertension,1
34585,comorbidities,selfrated,1
34586,comorbidities,mental,1
34587,disabilityrelated,conditions,1
34588,disabilityrelated,situations,1
34589,651,white,1
34590,white,788,1
34591,white,populations,1
34592,white,house,2
34593,white,n,1
34594,white,respondents,2
34595,white,60,1
34596,788,75,1
34597,788,married,1
34598,526,urban,1
34599,852,greatest,1
34600,greatest,number,1
34601,greatest,mortality,1
34602,greatest,need,1
34603,greatest,effect,1
34604,hospitalized,psychiatric,1
34605,hospitalized,elder,4
34606,hospitalized,elders,1
34607,hospitalized,elderly,1
34608,hospitalized,seniors,1
34609,hospitalized,older,4
34610,hospitalized,community,2
34611,hospitalized,iasi,1
34612,hospitalized,assault,1
34613,hospitalized,unified,1
34614,psychiatric,hospitals,1
34615,psychiatric,pathophysiological,1
34616,psychiatric,disorders,3
34617,psychiatric,nursing,1
34618,psychiatric,problems,1
34619,psychiatric,substance,1
34620,346,mood,1
34621,mood,disorders,1
34622,275,dementia,1
34623,142,common,1
34624,142,33,1
34625,diagnoses,hypertension,1
34626,diagnoses,associated,1
34627,diagnoses,older,1
34628,hypertension,677,1
34629,hypertension,672,1
34630,677,depression,1
34631,677,older,1
34632,446,fluid,1
34633,446,elderly,1
34634,fluid,electrolyte,1
34635,electrolyte,disorder,1
34636,436,cardiac,1
34637,cardiac,arrhythmia,1
34638,cardiac,insufficiency,1
34639,arrhythmia,282,1
34640,282,common,1
34641,282,certified,1
34642,algorithm,predictive,1
34643,predictive,older,1
34644,predictive,elder,1
34645,predictive,mock,1
34646,predictive,guilt,1
34647,predictive,validity,3
34648,predictive,variables,1
34649,predictive,potential,1
34650,predictive,physical,1
34651,predictive,neglect,1
34652,predictive,total,1
34653,million,older,4
34654,million,people,1
34655,million,communitydwelling,2
34656,million,nonfatal,1
34657,million,adults,1
34658,million,children,1
34659,million,paid,1
34660,disproportionately,affects,1
34661,disproportionately,high,3
34662,disproportionately,targeted,1
34663,advantageous,position,1
34664,position,assess,1
34665,position,trust,3
34666,position,older,1
34667,position,proposal,1
34668,position,symmetrically,1
34669,position,trustalso,1
34670,position,visvis,1
34671,position,womens,1
34672,position,investigate,1
34673,responsibilities,easily,1
34674,responsibilities,cases,1
34675,responsibilities,visavis,1
34676,responsibilities,indian,1
34677,responsibilities,reasonable,1
34678,responsibilities,timely,1
34679,responsibilities,interprofessional,1
34680,responsibilities,nurses,1
34681,responsibilities,lack,1
34682,ineed,program,1
34683,ineed,intensive,1
34684,ineed,educational,1
34685,ineed,study,1
34686,neglecta,6month,1
34687,goes,largely,1
34688,goes,underreported,1
34689,goes,unnoticed,1
34690,goes,decades,1
34691,goes,wrong,1
34692,underreported,globally,1
34693,underreported,gaps,1
34694,underreported,united,1
34695,underreported,roberto,1
34696,underreported,crime,1
34697,underreported,undertreated,1
34698,underreported,original,1
34699,underreported,assessment,1
34700,globally,health,1
34701,globally,studies,1
34702,globally,considered,1
34703,globally,iran,1
34704,globally,pervasive,1
34705,globally,confirmed,1
34706,lacked,knowledge,1
34707,lacked,support,1
34708,lacked,decent,1
34709,singleblinded,threearmed,1
34710,threearmed,cluster,1
34711,threearmed,communitybased,1
34712,randomized,controlled,3
34713,randomized,equally,1
34714,randomized,clinical,2
34715,randomized,control,3
34716,randomized,vignette,1
34717,randomized,trial,1
34718,randomized,receive,2
34719,controlled,trials,4
34720,controlled,trial,1
34721,controlled,substances,3
34722,intensive,training,6
34723,intensive,care,1
34724,intensive,longitudinal,2
34725,intensive,multimodal,1
34726,video,improving,1
34727,video,elements,1
34728,video,surveillance,3
34729,video,camera,1
34730,video,outcome,1
34731,attitude,confidence,3
34732,attitude,score,1
34733,attitude,practice,2
34734,attitude,management,1
34735,attitude,barriers,2
34736,attitude,offensive,1
34737,attitude,reporting,2
34738,attitude,caregivers,1
34739,attitude,elder,1
34740,attitude,subjective,1
34741,390,primary,1
34742,390,community,1
34743,equally,intervention,1
34744,equally,likely,1
34745,equally,important,1
34746,equally,strong,1
34747,groupsitp,group,1
34748,itp,group,4
34749,itp,itp,1
34750,itp,participants,1
34751,videoand,control,1
34752,intervals,6month,1
34753,intervals,cis,2
34754,269,primary,1
34755,269,economic,1
34756,269,reported,1
34757,269,financial,1
34758,immediately,post,1
34759,immediately,weeks,1
34760,immediately,following,1
34761,immediately,recommended,1
34762,post,intervention,2
34763,post,evaluation,1
34764,post,consequence,1
34765,001,end,1
34766,001,significant,1
34767,001,common,1
34768,001,uncertain,1
34769,001,prevalence,1
34770,001,078,1
34771,001,inappropriate,2
34772,001,caretakers,2
34773,001,families,1
34774,001,physical,1
34775,sixth,month,1
34776,05,intensive,1
34777,module,improved,1
34778,module,emm,1
34779,module,adjustment,1
34780,module,212,1
34781,module,examine,1
34782,module,communication,1
34783,module,phase,1
34784,module,nurses,1
34785,module,whoqolold,1
34786,module,specifically,1
34787,module,comprise,1
34788,module,results,1
34789,coexisting,barriers,1
34790,getting,help,2
34791,getting,wanted,1
34792,late,life,15
34793,late,adulthood,1
34794,worsen,sleep,1
34795,sleep,quality,10
34796,sleep,qualityabusevictims,1
34797,sleep,interruption,1
34798,twoyear,prospective,3
34799,twoyear,populationbased,1
34800,documented,little,1
34801,documented,progressive,1
34802,documented,particularly,1
34803,documented,interagency,1
34804,documented,ethics,1
34805,documented,help,1
34806,documented,behaviors,1
34807,documented,systemic,1
34808,documented,understanding,1
34809,examines,longitudinal,1
34810,examines,comments,1
34811,examines,concerns,1
34812,examines,resources,1
34813,examines,frequency,1
34814,examines,positive,1
34815,examines,publics,1
34816,examines,israeli,1
34817,examines,cultural,1
34818,examines,distribution,1
34819,examines,elder,1
34820,examines,preliminary,1
34821,examines,association,1
34822,examines,prevalence,1
34823,examines,healthcare,1
34824,examines,associations,1
34825,examines,unique,1
34826,examines,relationship,1
34827,2year,prospective,1
34828,2year,longitudinal,2
34829,2year,hr168,1
34830,2year,observation,1
34831,1189,respondents,1
34832,1189,followedup,1
34833,1189,reassessed,1
34834,reassessed,ean,1
34835,reassessed,2,1
34836,pittsburgh,sleep,2
34837,psqi,prevalence,1
34838,psqi,scores,3
34839,psqi,chronic,1
34840,ci6993,longitudinal,1
34841,equations,showed,1
