Features_2022,Features_2021,Features_2020,Features_2019,Features_2018
문F1-8) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__성인학습자는 자신의 학습을 위해 무언가를 지불할 각오를 해야 한다.,문F1-8) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__성인학습자는 자신의 학습을 위해 무언가를 지불할 각오를 해야 한다.,문F1-8) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__성인학습자는 자신의 학습을 위해 무언가를 지불할 각오를 해야 한다.,문F1-8) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__성인학습자는 자신의 학습을 위해 무언가를 지불할 각오를 해야 한다.,문F1-8) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__성인학습자는 자신의 학습을 위해 무언가를 지불할 각오를 해야 한다.
문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험
문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,문G1-1) 지난 한 해 동안 자원봉사 또는 재능기부를 한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수
문G1-2) 지난 한 해 동안 자선단체에 기부 또는 후원한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-2) 지난 한 해 동안 자선단체에 기부 또는 후원한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-2) 지난 한 해 동안 자선단체에 기부 또는 후원한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-2) 지난 한 해 동안 자선단체에 기부 또는 후원한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-2) 지난 한 해 동안 자선단체에 기부 또는 후원한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험
문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험,문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여경험
문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,문G1-4) 지난 한 해 동안 지역사회단체에 참여한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수
문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?
문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__3) 사회참여 만족도,문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__3) 사회참여 만족도,문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__3) 사회참여 만족도,문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__3) 사회참여 만족도,문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__3) 사회참여 만족도
문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__4) 경제적 안정감,문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__4) 경제적 안정감,문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__4) 경제적 안정감,문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__4) 경제적 안정감,문H2-1) 평생학습 참여가 삶의 질 향상에 얼마나 도움^ 아직 경험이 없다면 삶의 질 향상에 얼마나 도움이 될 것인지 생각하십니까?__4) 경제적 안정감
DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?
DQ2-1.미취학인 막내자녀의 주된 육아형태는 어떻게 되십니까?,DQ2-1.미취학인 막내자녀의 주된 육아형태는 어떻게 되십니까?,DQ2-1.미취학인 막내자녀의 주된 육아형태는 어떻게 되십니까?,DQ2-1.미취학인 막내자녀의 주된 육아형태는 어떻게 되십니까?,DQ2-1.미취학인 막내자녀의 주된 육아형태는 어떻게 되십니까?
DQ3. 귀하께서는 함께 동거하는 가족이 있습니까?,DQ3. 귀하께서는 함께 동거하는 가족이 있습니까?,DQ3. 귀하께서는 함께 동거하는 가족이 있습니까?,DQ3. 귀하께서는 함께 동거하는 가족이 있습니까?,DQ3. 귀하께서는 함께 동거하는 가족이 있습니까?
DQ3. 몇 명과 함께 지내고 있습니까?__명,DQ3. 몇 명과 함께 지내고 있습니까?__명,DQ3. 몇 명과 함께 지내고 있습니까?__명,DQ3. 몇 명과 함께 지내고 있습니까?__명,DQ3. 몇 명과 함께 지내고 있습니까?__명
DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관)
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관)
DQ5-1.지난 한 해 동안 취학 전의 손자·손녀를 보육한 경험이 있습니까?,DQ5-1.지난 한 해 동안 취학 전의 손자·손녀를 보육한 경험이 있습니까?,DQ5-1.지난 한 해 동안 취학 전의 손자·손녀를 보육한 경험이 있습니까?,DQ5-1.지난 한 해 동안 취학 전의 손자·손녀를 보육한 경험이 있습니까?,DQ5-1.지난 한 해 동안 취학 전의 손자·손녀를 보육한 경험이 있습니까?
DQ6. 귀하께서는 건강에 자신 있습니까?,DQ6. 귀하께서는 건강에 자신 있습니까?,DQ6. 귀하께서는 건강에 자신 있습니까?,DQ6. 귀하께서는 건강에 자신 있습니까?,DQ6. 귀하께서는 건강에 자신 있습니까?
DQ7. 귀하의 주된 소득원천은 무엇입니까?,DQ7. 귀하의 주된 소득원천은 무엇입니까?,DQ7. 귀하의 주된 소득원천은 무엇입니까?,DQ7. 귀하의 주된 소득원천은 무엇입니까?,DQ7. 귀하의 주된 소득원천은 무엇입니까?
DQ8. 귀하께서는 현재 수입을 목적으로 일하고 계십니까?,DQ8. 귀하께서는 현재 수입을 목적으로 일하고 계십니까?,DQ8. 귀하께서는 현재 수입을 목적으로 일하고 계십니까?,DQ8. 귀하께서는 현재 수입을 목적으로 일하고 계십니까?,DQ8. 귀하께서는 현재 수입을 목적으로 일하고 계십니까?
DQ8-1. 귀하께서는 혹시 일자리를 찾고 계십니까?,DQ8-1. 귀하께서는 혹시 일자리를 찾고 계십니까?,DQ8-1. 귀하께서는 혹시 일자리를 찾고 계십니까?,DQ8-1. 귀하께서는 혹시 일자리를 찾고 계십니까?,DQ8-1. 귀하께서는 혹시 일자리를 찾고 계십니까?
DQ8-2. 귀하께서는 다음 중 어떤 상태에 가장 가까우십니까?,DQ8-2. 귀하께서는 다음 중 어떤 상태에 가장 가까우십니까?,DQ8-2. 귀하께서는 다음 중 어떤 상태에 가장 가까우십니까?,DQ8-2. 귀하께서는 다음 중 어떤 상태에 가장 가까우십니까?,DQ8-2. 귀하께서는 다음 중 어떤 상태에 가장 가까우십니까?
DQ8-3. 귀하는 은퇴 전에 어떤 직업에 종사 하셨습니까?,DQ8-3. 귀하는 은퇴 전에 어떤 직업에 종사 하셨습니까?,DQ8-3. 귀하는 은퇴 전에 어떤 직업에 종사 하셨습니까?,DQ8-3. 귀하는 은퇴 전에 어떤 직업에 종사 하셨습니까?,DQ8-3. 귀하는 은퇴 전에 어떤 직업에 종사 하셨습니까?
DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?
DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년
성별,성별,성별,성별,성별
연령별(2),연령별(2),0,0,0
만 연령,만 연령,만 연령,만 연령,만 연령
경활상태,경활상태,경활상태,경활상태,경활상태
수도권/비수도권,수도권/비수도권,0,0,0
지역규모별,지역규모별,지역규모별,지역규모별,지역규모별
동거가족 유무,동거가족 유무,동거가족 유무,동거가족 유무,동거가족 유무
취학 전의 손자/손녀 유무,취학 전의 손자/손녀 유무,취학 전의 손자/손녀 유무,취학 전의 손자/손녀 유무,취학 전의 손자/손녀 유무
