Feature,Interaction Features,Contribution Importance
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,0.00015487368
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-0.00015449127
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,-0.00012990972
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,0.000114889815
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,지역규모별,0.000108949775
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (3)직업능력향상교육,-0.00010709918
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,직업관련 목표지향 평균,9.667959e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,Year,8.992831e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_3.0,-8.50952e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,8.325937e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,-7.903165e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,7.497019e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,학습 지향 평균,4.9419155e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,4.800762e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,취약계층,-4.6403035e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-3) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__교양 함양이나 지식 습득 등 자기 계발,4.2975364e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_6.0,-3.248694e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,3.08558e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,-3.0163645e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),2.8144825e-05
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,무형식학습(의존형) 참여,-9.811584e-06
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,2.946467e-06
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A2-6) 연간참여시간__(3)직업능력향상교육_1,0.0057246373
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,-0.0038077177
문A2-3) 기관 유형__(3)직업능력향상교육_1,무형식학습(온라인) 참여,-0.0033848532
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,0.002919596
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,0.00185016
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,-0.0016138619
문A2-3) 기관 유형__(3)직업능력향상교육_1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,0.0012329398
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,-0.0012100552
문A2-3) 기관 유형__(3)직업능력향상교육_1,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,0.0010598111
문A2-3) 기관 유형__(3)직업능력향상교육_1,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-0.0007707308
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ6. 귀하께서는 건강에 자신 있습니까?_3,-0.00061994157
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,0.00060610566
문A2-3) 기관 유형__(3)직업능력향상교육_1,월 가구소득,0.00054825644
문A2-3) 기관 유형__(3)직업능력향상교육_1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (3)직업능력향상교육,-0.00048483207
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),-0.00048031693
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A2-2) 프로그램 형태__(3)직업능력향상교육_1,0.00042219172
문A2-3) 기관 유형__(3)직업능력향상교육_1,연령별(1),-0.00040782563
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,-0.00037957708
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,0.0003257643
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ6. 귀하께서는 건강에 자신 있습니까?_2,0.00030238344
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-0.0002793138
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__학교급,0.00026237094
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ7. 귀하의 주된 소득원천은 무엇입니까?_3,-0.0002480862
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),-0.0002465262
문A2-3) 기관 유형__(3)직업능력향상교육_1,사회참여,-0.00023802706
문A2-3) 기관 유형__(3)직업능력향상교육_1,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,-0.00023567348
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),-0.00022429466
문A2-3) 기관 유형__(3)직업능력향상교육_1,취약계층,-0.0002075749
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ3. 몇 명과 함께 지내고 있습니까?__명,-0.00020621151
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,-0.00020255696
문A2-3) 기관 유형__(3)직업능력향상교육_1,문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,-0.00019414493
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,-0.00018881245
문A2-3) 기관 유형__(3)직업능력향상교육_1,문E1-2) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 인터넷강의 또는 컴퓨터(전자책^ 태블릿 PC^스마트폰)를 활용한 학습이 익숙하고 잘된다.,-0.00018479637
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-3) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__교양 함양이나 지식 습득 등 자기 계발,0.00017701216
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,-0.00017411448
문A2-3) 기관 유형__(3)직업능력향상교육_1,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,-0.000167617
문A2-3) 기관 유형__(3)직업능력향상교육_1,직업관련 목표지향 평균,-0.00016026464
문A2-3) 기관 유형__(3)직업능력향상교육_1,학습 지향 평균,-0.00015758452
문A2-3) 기관 유형__(3)직업능력향상교육_1,문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,0.00015386216
문A2-3) 기관 유형__(3)직업능력향상교육_1,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,-0.00014402161
문A2-3) 기관 유형__(3)직업능력향상교육_1,성별,-0.00013552819
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A2-10) 프로그램만족도__(3)직업능력향상교육_1,0.00012948403
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,-0.00011060477
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),9.32992e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ6. 귀하께서는 건강에 자신 있습니까?_1,-9.316702e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,7.159549e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,지역규모별,-6.984156e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,무형식학습 (암묵적 학습) 참여,-6.112573e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,5.2053714e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,만 연령,-5.0994062e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,-4.4379707e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,-4.358676e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,-4.094763e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,4.0330455e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,-3.7331665e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,문A2-5) 참여목적__(3)직업능력향상교육_1,2.8072716e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,무형식학습(의존형) 참여,-1.934375e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,1.6071184e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_5.0,-1.4706903e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,경활상태,1.3345018e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ7. 귀하의 주된 소득원천은 무엇입니까?_1,-1.1713446e-05
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?_2.0,-8.8735105e-06
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ3. 귀하께서는 함께 동거하는 가족이 있습니까?,-7.7125615e-06
문A2-3) 기관 유형__(3)직업능력향상교육_1,Year,-5.2434802e-06
문A2-3) 기관 유형__(3)직업능력향상교육_1,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_3.0,4.986177e-06
