,source,target,weight,Category
47449,conducted,groups,1,health/care
47450,conducted,healthcare,1,health/care
47451,professionals,public,1,health/care
47452,hospitals,public,1,health/care
47453,hospitals,mexico,1,health/care
47454,mexico,purpose,1,health/care
47455,parent,purpose,1,health/care
47456,perform,study,1,health/care
47457,needs,perform,1,health/care
47458,assessment,needs,1,health/care
47459,assessment,determine,1,health/care
47460,determine,feasibility,1,health/care
47461,adapting,feasibility,1,health/care
47462,adapting,nurses,1,health/care
47463,improving,nurses,1,health/care
47464,care,healthsystem,1,health/care
47465,elders,healthsystem,1,health/care
47466,elders,programme,1,health/care
47467,mexico,programme,1,health/care
47468,analysis,directed,1,health/care
47469,content,directed,1,health/care
47470,analysis,approach,1,health/care
47471,approach,extract,1,health/care
47472,data,extract,1,health/care
47473,data,related,1,health/care
47474,neglect,related,3,health/care
47475,people,total,1,health/care
47476,89,total,1,health/care
47477,89,participants,1,health/care
47478,participants,representing,1,health/care
47479,healthcare,representing,1,health/care
47480,disciplines,professionals,1,health/care
47481,disciplines,interviewed,1,health/care
47482,interviewed,themes,1,health/care
47483,emerged,main,1,health/care
47484,main,point,1,health/care
47485,ii,point,1,health/care
47486,feel,ii,1,health/care
47487,feel,hopeless,1,health/care
47488,hopeless,iii,1,health/care
47489,iii,need,1,health/care
47490,need,preparation,1,health/care
47491,participants,preparation,1,health/care
47492,distress,reported,1,health/care
47493,distress,hopelessness,1,health/care
47494,hopelessness,related,1,health/care
47495,lack,people,1,health/care
47496,communitybased,lack,1,health/care
47497,noted,resources,1,health/care
47498,contributing,noted,1,health/care
47499,contributing,neglect,1,health/care
47500,increased,neglect,1,health/care
47501,education,increased,1,health/care
47502,caregivers,people,1,health/care
47503,caregivers,healthcare,1,health/care
47504,greater,professionals,1,health/care
47505,greater,interdisciplinary,1,health/care
47506,collaboration,interdisciplinary,1,health/care
47507,collaboration,identified,1,health/care
47508,identified,potential,1,health/care
47509,potential,solutions,1,health/care
47510,combat,solutions,1,health/care
47511,combat,neglect,1,health/care
47512,communitybased,neglect,1,health/care
47513,communitybased,services,2,health/care
47514,resource,services,1,health/care
47515,allocation,resource,1,health/care
47516,allocation,need,1,health/care
47517,need,reevaluated,1,health/care
47518,improve,reevaluated,1,health/care
47519,care,improve,2,health/care
47520,mexicans,older,1,health/care
47521,interdisciplinary,mexicans,1,health/care
47522,interdisciplinary,models,1,health/care
47523,care,models,2,health/care
47524,care,developed,1,health/care
47525,address,developed,1,health/care
47526,address,concerns,2,health/care
47527,concerns,related,1,health/care
47528,neglect,people,1,health/care
47529,negatively,neglect,1,health/care
47530,impacts,negatively,1,health/care
47531,healthcare,impacts,1,health/care
47532,ability,professionals,1,health/care
47533,ability,adequately,1,health/care
47534,adequately,care,1,health/care
47535,need,patients,1,health/care
47536,invest,need,1,health/care
47537,communitybased,invest,1,health/care
47538,models,services,1,health/care
47539,address,care,1,health/care
47540,development,quality,1,health/care
47541,indicators,quality,3,health/care
47542,address,indicators,1,health/care
47543,abuse,address,1,health/care
47544,homebased,neglect,1,health/care
47545,homebased,primary,4,health/care
47546,care,primary,2,health/care
47547,care,palliative,6,health/care
47548,care,develop,1,health/care
47549,candidate,develop,1,health/care
47550,candidate,quality,1,health/care
47551,indicators,qis,1,health/care
47552,qis,quality,1,health/care
47553,quality,standard,1,health/care
47554,addressing,standard,1,health/care
47555,neglect,setting,1,health/care
47556,homebased,setting,1,health/care
47557,homebased,medical,2,health/care
47558,care,medical,2,health/care
47559,care,systematic,1,health/care
47560,literature,systematic,1,health/care
47561,peerreviewed,review,1,health/care
47562,gray,peerreviewed,1,health/care
47563,gray,literature,1,health/care
47564,homebased,literature,1,health/care
47565,palliative,primary,2,health/care
47566,homebound,practices,1,health/care
47567,communitydwelling,homebound,1,health/care
47568,adults,articles,1,health/care
47569,articles,identified,1,health/care
47570,identified,inform,1,health/care
47571,candidate,development,2,health/care
47572,candidate,indicators,2,health/care
47573,homebased,quality,1,health/care
47574,addressed,practices,1,health/care
47575,literature,neglect,1,health/care
47576,guided,literature,1,health/care
47577,development,guided,2,health/care
47578,development,patientlevel,1,health/care
47579,patientlevel,qis,1,health/care
47580,practicelevel,qis,1,health/care
47581,practicelevel,quality,1,health/care
47582,standards,technical,1,health/care
47583,expert,technical,1,health/care
47584,panel,tep,1,health/care
47585,representing,tep,1,health/care
47586,exemplary,representing,1,health/care
47587,exemplary,homebased,1,health/care
47588,participated,providers,1,health/care
47589,modified,participated,1,health/care
47590,delphi,modified,1,health/care
47591,delphi,process,1,health/care
47592,assess,process,1,health/care
47593,assess,validity,1,health/care
47594,feasibility,validity,2,health/care
47595,feasibility,measure,1,health/care
47596,identify,measure,1,health/care
47597,candidate,identify,1,health/care
47598,candidate,qis,2,health/care
47599,qis,suitable,1,health/care
47600,suitable,testing,1,health/care
47601,field,testing,1,health/care
47602,review,yielded,1,health/care
47603,4371,yielded,1,health/care
47604,4371,titles,1,health/care
47605,abstracts,titles,1,health/care
47606,abstracts,reviewed,1,health/care
47607,25,reviewed,1,health/care
47608,25,publications,1,health/care
47609,final,met,1,health/care
47610,final,inclusion,1,health/care
47611,criteria,informed,1,health/care
47612,development,informed,1,health/care
47613,qis,tep,1,health/care
47614,rated,tep,1,health/care
47615,candidate,rated,1,health/care
47616,high,indicators,1,health/care
47617,feasibility,translating,1,health/care
47618,complex,translating,1,health/care
47619,addressing,problem,1,health/care
47620,neglect,qis,1,health/care
47621,qis,ultimately,1,health/care
47622,serve,ultimately,1,health/care
47623,improve,serve,1,health/care
47624,care,delivered,1,health/care
47625,delivered,vulnerable,1,health/care
47626,homelimited,vulnerable,1,health/care
47627,adults,homelimited,1,health/care
47628,adults,receive,1,health/care
47629,homebased,receive,1,health/care
47630,dynamic,structural,2,health/care
47631,equation,structural,2,health/care
47632,equation,modelling,2,health/care
47633,evaluating,modelling,1,health/care
47634,evaluating,progressively,1,health/care
47635,lowered,progressively,2,health/care
47636,lowered,stress,2,health/care
47637,stress,threshold,3,health/care
47638,explanation,threshold,1,health/care
47639,behavioural,explanation,2,health/care
47640,behavioural,symptoms,9,health/care
47641,dementia,evaluate,1,health/care
47642,evaluate,progressively,1,health/care
47643,plst,threshold,1,health/care
47644,conceptual,plst,1,health/care
47645,explanation,model,1,health/care
47646,dementia,test,1,health/care
47647,hypothesized,test,1,health/care
47648,hypothesized,propositions,1,health/care
47649,plst,propositions,1,health/care
47650,model,plst,2,health/care
47651,model,suggests,1,health/care
47652,impairments,suggests,1,health/care
47653,coping,impairments,1,health/care
47654,coping,persons,1,health/care
47655,living,persons,1,health/care
47656,dementia,reduced,1,health/care
47657,reduced,threshold,1,health/care
47658,respond,stress,1,health/care
47659,behavioural,respond,1,health/care
47660,dementia,stress,1,health/care
47661,accumulates,stress,1,health/care
47662,accumulates,day,1,health/care
47663,day,intensive,1,health/care
47664,design,sample,1,health/care
47665,165,n,1,health/care
47666,165,family,1,health/care
47667,caregivers,completed,1,health/care
47668,brief,completed,1,health/care
47669,brief,daily,1,health/care
47670,daily,diary,1,health/care
47671,21,surveys,1,health/care
47672,dates,days,1,health/care
47673,72019,dates,1,health/care
47674,72019,82020,1,health/care
47675,82020,reporting,1,health/care
47676,reporting,total,1,health/care
47677,2841,total,1,health/care
47678,2841,days,1,health/care
47679,days,dynamic,1,health/care
47680,analytic,modelling,1,health/care
47681,analytic,technique,1,health/care
47682,examine,technique,1,health/care
47683,examine,impact,1,health/care
47684,caregiver,impact,1,health/care
47685,care,caregiver,2,health/care
47686,environmental,recipient,1,health/care
47687,environmental,stressors,2,health/care
47688,diversity,stressors,2,health/care
47689,behavioural,diversity,2,health/care
47690,account,dementia,1,health/care
47691,account,nested,1,health/care
47692,data,nested,1,health/care
47693,data,structure,1,health/care
47694,autoregressive,structure,1,health/care
47695,autoregressive,relationships,1,health/care
47696,relationships,results,1,health/care
47697,direct,results,1,health/care
47698,direct,relationships,1,health/care
47699,environmental,relationships,1,health/care
47700,day,dementia,1,health/care
47701,day,following,2,health/care
47702,day,findings,1,health/care
47703,provide,support,1,health/care
47704,plst,support,1,health/care
47705,model,propositions,1,health/care
47706,findings,propositions,1,health/care
47707,extension,suggest,1,health/care
47708,conceptual,extension,1,health/care
47709,model,warranted,1,health/care
47710,given,warranted,1,health/care
47711,evidence,given,1,health/care
47712,evidence,exposurerecovery,1,health/care
47713,exposurerecovery,trajectory,1,health/care
47714,lagged,trajectory,1,health/care
47715,effects,lagged,1,health/care
47716,exposure,stress,1,health/care
47717,behavioural,exposure,1,health/care
47718,dementia,presentation,1,health/care
47719,presentation,study,1,health/care
47720,commonly,tested,1,health/care
47721,commonly,nursing,1,health/care
47722,model,nursing,1,health/care
47723,fact,model,1,health/care
47724,explain,fact,1,health/care
47725,explain,occurrence,1,health/care
47726,behavioural,occurrence,1,health/care
47727,dementia,main,1,health/care
47728,findings,main,1,health/care
47729,model,support,1,health/care
47730,intervention,model,1,health/care
47731,framework,intervention,1,health/care
47732,framework,suggest,1,health/care
47733,model,suggest,1,health/care
47734,adapted,model,1,health/care
47735,adapted,consider,1,health/care
47736,consider,recovery,1,health/care
47737,recovery,trajectories,1,health/care
47738,behavioural,trajectories,1,health/care
47739,dementia,represent,1,health/care
47740,complex,represent,1,health/care
47741,complex,dynamic,1,health/care
47742,dynamic,temporal,1,health/care
47743,phenomena,temporal,1,health/care
47744,phenomena,traditional,1,health/care
47745,longitudinal,traditional,1,health/care
47746,assessments,longitudinal,1,health/care
47747,analyses,assessments,1,health/care
47748,analyses,insufficient,1,health/care
47749,insufficient,measurement,1,health/care
47750,measurement,modality,1,health/care
47751,modality,testing,1,health/care
47752,models,testing,1,health/care
47753,findings,models,1,health/care
47754,design,environmentalmodification,1,health/care
47755,environmentalmodification,type,1,health/care
47756,interventions,type,1,health/care
47757,behavioural,interventions,1,health/care
47758,dementia,management,1,health/care
47759,management,methods,1,health/care
47760,evaluate,methods,1,health/care
47761,evaluate,interventions,1,health/care
47762,course,violence,1,health/care
47763,child,violence,1,health/care
47764,ipv,maltreatment,1,health/care
47765,elder,ipv,2,health/care
47766,abuse,phenotypes,1,health/care
47767,chinese,phenotypes,1,health/care
