,source,target,weight
43867,instability,social,1
43868,distancing,measures,1
43869,increasing,measures,1
43870,income,increasing,1
43871,elderly,income,1
43872,elderly,giving,1
43873,giving,social,1
43874,important,support,1
43875,important,measures,1
43876,measures,reduce,1
43877,context,count,1
43878,association,count,1
43879,association,quality,1
43880,care,job,1
43881,characteristics,job,1
43882,metaanalysis,residential,1
43883,reduced,settings,1
43884,quality,reduced,1
43885,care,qoc,1
43886,abuse,qoc,1
43887,global,neglect,1
43888,global,phenomena,1
43889,phenomena,require,1
43890,require,urgent,1
43891,intervention,urgent,1
43892,rate,reported,1
43893,problems,rate,1
43894,higher,problems,1
43895,aged,higher,1
43896,care,compared,1
43897,compared,hospital,1
43898,differing,investigated,1
43899,differing,job,1
43900,design,job,1
43901,characteristics,design,1
43902,2,characteristics,1
43903,2,settings,1
43904,explain,settings,1
43905,difference,explain,1
43906,difference,metaanalysis,1
43907,compare,metaanalysis,1
43908,differences,relationships,1
43909,high,relationships,1
43910,high,job,2
43911,demands,low,1
43912,job,low,4
43913,job,resources,6
43914,job,strain,3
43915,qoc,strain,1
43916,counterproductive,qoc,1
43917,counterproductive,work,1
43918,behaviors,work,1
43919,behaviors,cwbs,1
43920,aged,cwbs,1
43921,data,settings,1
43922,42,extracted,1
43923,42,studies,1
43924,55,n,1
43925,55,effects,1
43926,effects,qoc,1
43927,negatively,qoc,1
43928,correlated,negatively,1
43929,correlated,high,1
43930,demands,p,2
43931,022,p,1
43932,022,95,1
43933,029,ci,1
43934,015,029,1
43935,015,k,1
43936,7,k,2
43937,7,low,1
43938,p,resources,1
43939,040,p,1
43940,047,ci,1
43941,032,047,1
43942,032,k,1
43943,15,k,1
43944,15,job,1
43945,p,strain,2
43946,032,p,1
43947,032,95,1
43948,038,ci,1
43949,025,038,1
43950,025,k,1
43951,22,k,1
43952,22,cwbs,1
43953,cwbs,positive,1
43954,job,relationship,1
43955,035,p,1
43956,035,95,1
43957,010,ci,1
43958,010,059,1
43959,059,k,1
43960,3,k,1
43961,3,job,1
43962,034,p,1
43963,013,ci,1
43964,013,056,1
43965,056,k,1
43966,6,k,1
43967,6,association,1
43968,association,poor,1
43969,poor,qoc,2
43970,low,qoc,1
43971,resources,stronger,1
43972,aged,stronger,1
43973,care,r,1
43974,046,r,1
43975,046,95,1
43976,055,ci,1
43977,036,055,1
43978,036,k,1
43979,8,k,1
43980,8,hospital,1
43981,r,settings,1
43982,030,r,1
43983,030,95,1
43984,041,ci,1
43985,018,041,1
43986,018,k,1
43987,7,findings,1
43988,relationships,suggest,1
43989,low,relationships,1
43990,poor,resources,1
43991,exacerbated,qoc,1
43992,exacerbated,residential,1
43993,contexts,improve,1
43994,care,outcomes,1
43995,outcomes,stakeholders,1
43996,improve,stakeholders,1
43997,improve,job,1
43998,resources,skill,1
43999,discretion,skill,1
44000,discretion,supervisory,1
44001,supervisory,supports,1
44002,increased,supports,1
44003,staffing,training,1
44004,levels,residential,1
44005,measure,reports,1
44006,alleged,reports,1
44007,elder,services,1
44008,characteristics,research,1
44009,abusers,scant,1
44010,scant,validated,1
44011,measure,validated,1
44012,abuser,measure,1
44013,exists,risk,1
44014,exists,purpose,1
44015,develop,test,1
44016,abuser,test,1
44017,arm,measure,2
44018,arm,rasch,1
44019,measurement,rasch,1
44020,model,traditional,1
44021,psychometrics,traditional,1
44022,psychometrics,sample,1
44023,425,sample,1
44024,425,elder,1
44025,completed,elder,1
44026,investigation,substantiation,1
44027,decision,yesno,1
44028,usable,yesno,1
44029,arm,usable,1
44030,arm,responses,1
44031,obtained,primarily,1
44032,alleged,primarily,1
44033,arm,victim,1
44034,arm,constructcriterion,1
44035,constructcriterion,validity,1
44036,tested,types,1
44037,criterion,item,1
44038,analyses,item,1
44039,analyses,guided,1
44040,21item,development,1
44041,21item,arm,2
44042,measure,subsequently,1
44043,short,subsequently,1
44044,9item,short,1
44045,9item,screener,1
44046,21item,screener,1
44047,arm,met,1
44048,met,rasch,1
44049,criteria,rasch,2
44050,criteria,screener,1
44051,borderline,screener,1
44052,borderline,rasch,1
44053,combination,criteria,1
44054,combination,good,1
44055,cronbachs,good,1
44056,alpha,strong,1
44057,criterion,strong,1
44058,criterion,validation,1
44059,provided,validation,1
44060,provided,rationale,1
44061,endorsing,rationale,1
44062,endorsing,validity,1
44063,validity,versions,1
44064,arm,versions,1
44065,arm,significantly,1
44066,significantly,strongly,2
44067,predictive,strongly,1
44068,physical,predictive,1
44069,financial,significant,1
44070,exploitation,significantly,1
44071,predictive,significantly,2
44072,neglect,predictive,1
44073,neglect,strongly,1
44074,predictive,total,1
44075,total,types,1
44076,innovative,study,1
44077,developing,innovative,1
44078,abuser,developing,1
44079,items,risk,1
44080,analyzing,items,1
44081,analyzing,client,1
44082,data,generally,1
44083,generally,supporting,1
44084,arm,supporting,1
44085,arm,validity,1
44086,abuse,theoretically,1
44087,empirically,theoretically,1
44088,clear,empirically,1
44089,clear,measures,1
44090,abuser,measures,1
44091,important,risk,1
44092,case,play,1
44093,assessment,case,1
44094,assessment,research,1
44095,abuse,protocols,2
44096,identifying,protocols,1
44097,establishing,features,1
44098,establishing,evidence,1
44099,evidence,use,1
44100,effectiveness,use,1
44101,effectiveness,written,1
44102,protocols,written,1
44103,guide,protocols,1
44104,guide,staff,1
44105,abuse,effectiveness,1
44106,effectiveness,unclear,1
44107,protocols,unclear,1
44108,generally,protocols,1
44109,generally,unevaluated,1
44110,project,unevaluated,1
44111,aimed,project,1
44112,evaluate,review,1
44113,evaluate,update,1
44114,alliance,update,1
44115,alliance,prevention,1
44116,abuse,western,1
44117,australias,western,1
44118,2013,australias,1
44119,2013,protocol,2
44120,critical,protocol,1
44121,focus,protocols,1
44122,19,online,1
44123,44,n,1
44124,44,examined,1
44125,examined,usefulness,1
44126,effectiveness,usefulness,1
44127,2013,effectiveness,1
44128,identified,protocol,1
44129,identified,improvements,1
44130,improvements,seventy,1
44131,percent,seventy,1
44132,percent,survey,1
44133,31,n,1
44134,31,familiar,1
44135,familiar,protocol,1
44136,found,protocol,1
44137,suggested,useful,1
44138,suggested,updates,1
44139,included,updates,1
44140,example,policies,1
44141,policies,resources,1
44142,signs,tools,1
44143,indicators,signs,1
44144,guided,indicators,1
44145,guided,risk,1
44146,assessment,direction,1
44147,direction,training,1
44148,frontline,training,1
44149,information,workers,1
44150,information,issues,1
44151,diverse,issues,1
44152,diverse,vulnerable,1
44153,groups,vulnerable,1
44154,groups,updated,1
44155,protocol,updated,1
44156,developed,protocol,1
44157,developed,supported,1
44158,stakeholder,supported,1
44159,education,stakeholder,1
44160,education,ongoing,1
44161,maintenance,ongoing,1
44162,maintenance,required,1
44163,changing,required,1
44164,changing,service,1
44165,context,service,1
44166,context,future,1
44167,future,versions,1
44168,online,versions,1
44169,include,online,1
44170,features,include,1
44171,features,support,1
44172,responses,support,1
44173,legal,study,1
44174,counter,legal,1
44175,counter,measures,1
44176,abuse,true,1
44177,number,true,1
44178,number,old,1
44179,old,treated,1
44180,badly,treated,1
44181,badly,member,1
44182,family,increase,1
44183,old,problem,1
44184,abuses,elder,6
44185,abuses,issue,1
44186,issue,let,1
44187,deny,let,1
44188,deny,problem,1
44189,issue,nation,1
44190,nation,society,1
44191,society,solve,1
44192,preferentially,solve,1
44193,preferentially,urgent,1
44194,look,urgent,1
44195,look,ways,1
44196,problem,ways,1
44197,problem,solving,1
44198,prevention,solving,1
44199,abuses,accord,1
44200,accord,situations,1
44201,old,situations,1
44202,belong,old,1
44203,belong,developmental,1
44204,developmental,stages,1
44205,live,stages,1
44206,aged,live,1
44207,aged,life,2
44208,humanly,life,1
44209,enjoy,humanly,1
44210,dignity,enjoy,1
44211,dignity,man,1
44212,man,reason,1
44213,reason,study,1
44214,focused,study,1
44215,concrete,focused,1
44216,concrete,device,1
44217,device,system,1
44218,improvement,system,1
44219,improvement,prevention,1
44220,abuses,order,1
44221,order,persue,1
44222,persue,realization,1
44223,realization,value,1
44224,elders,value,1
44225,right,safety,1
44226,protection,right,1
44227,maintenance,protection,1
44228,home,maintenance,1
44229,details,home,1
44230,details,shall,1
44231,follows,shall,1
44232,definition,follows,1
44233,definition,older,1
44234,elaboration,persons,1
44235,elaboration,elder,1
44236,abuses,second,1
44237,second,specification,1
44238,rules,specification,1
44239,prohibition,rules,1
44240,acts,prohibition,1
44241,acts,person,1
44242,aged,person,1
44243,older,strengthen,1
44244,critical,strengthen,1
44245,critical,mind,1
44246,mind,report,1
44247,abuses,fourth,1
44248,division,fourth,1
44249,division,matching,1
44250,matching,service,1
44251,according,service,1
44252,abuse,offenders,1
44253,fifth,offenders,1
44254,administrative,fifth,1
44255,administrative,institutional,1
44256,institutional,support,2
44257,elderly,support,2
44258,enactment,project,1
44259,enactment,special,1
44260,act,special,1
44261,act,elder,1
44262,abuses,etc,1
44263,improvementmeasures,legalpolicy,1
44264,improvementmeasures,prevention,1
44265,abuse,korea,1
44266,korea,quality,1
44267,people,social,1
44268,social,task,1
44269,enters,task,1
44270,aging,enters,1
44271,aging,society,1
44272,elder,result,1
44273,abuse,magnified,1
44274,magnified,social,1
44275,issue,life,1
44276,guarantee,life,1
44277,elderly,guarantee,1
44278,elderly,furthermore,1
44279,furthermore,securing,1
44280,human,securing,1
44281,elderly,rights,2
44282,family,occurring,1
44283,abuse,problem,1
44284,abused,problem,1
44285,abused,elder,1
44286,elder,hide,1
44287,abuse,hide,1
44288,criticism,social,1
44289,criticism,punishment,1
44290,abuse,seriousness,1
44291,abuse,highlighted,2
44292,actual,highlighted,1
44293,actual,situation,1
44294,situation,understood,1
44295,reasons,understood,1
44296,legal,reasons,1
44297,legal,measures,1
44298,measures,prevent,2
44299,abuse,listed,1
44300,clauses,listed,1
44301,clauses,welfare,1
44302,older,welfare,1
44303,act,persons,1
44304,act,easy,1
44305,easy,intervene,1
44306,intervene,national,1
44307,matters,social,1
44308,deal,matters,1
44309,deal,elder,1
44310,abuse,establishment,2
44311,establishment,implementation,1
44312,implementation,policies,1
44313,policies,prevent,1
44314,example,representative,1
44315,example,human,1
44316,rights,violations,1
44317,elderly,violations,1
44318,elderly,prevention,2
44319,abuse,guarantee,1
44320,guarantee,human,1
44321,elderly,pursuit,1
44322,happiness,pursuit,1
44323,elderly,happiness,1
44324,echo,elderly,1
44325,echo,realized,1
44326,necessary,realized,1
44327,necessary,recognize,1
44328,problem,recognize,1
44329,problem,problem,1
44330,family,problem,1
44331,family,prepare,1
44332,comprehensive,prepare,1
44333,comprehensive,measures,1
44334,measures,national,1
44335,improve,level,1
44336,improve,related,1
44337,legislation,related,1
44338,addition,legislation,1
44339,addition,necessary,1
44340,establish,necessary,1
44341,establish,implement,1
44342,implement,system,1
44343,prevent,system,1
44344,connection,local,1
44345,community,local,1
44346,community,policy,1
44347,elder,policy,1
44348,abuse,needs,1
44349,needs,transformed,1
44350,post,transformed,1
44351,consequence,post,1
44352,consequence,prevention,1
44353,center,prevention,1
44354,center,report,1
44355,excavation,report,1
44356,center,excavation,1
44357,center,paper,1
44358,paper,propose,1
44359,measures,propose,1
44360,abuse,viewpoint,1
44361,legal,viewpoint,1
44362,legal,policy,1
44363,based,policy,1
44364,based,examination,1
44365,examination,real,1
44366,cases,real,1
44367,1,specifically,1
44368,1,establishment,1
44369,establishment,social,1
44370,social,surveillance,1
44371,network,surveillance,1
44372,network,prevent,1
44373,2,reinforcement,1
44374,reinforcement,social,1
44375,responsibility,social,1
44376,elderly,responsibility,1
44377,3,support,1
44378,3,expansion,1
44379,expansion,social,1
44380,system,welfare,1
44381,elderly,system,2
44382,4,elderly,1
44383,4,establishment,1
44384,according,measures,1
44385,according,characteristics,1
44386,5,elderly,1
44387,5,expansion,1
44388,expansion,services,1
44389,prevent,services,1
44390,prevent,recurrence,1
44391,environment,job,1
44392,care,maltreatment,5
44393,longterm,worker,1
44394,care,insurance,3
44395,insurance,japan,1
44396,aim,japan,1
44397,analyze,effects,1
44398,environments,job,1
44399,environments,maltreatment,1
44400,employees,maltreatment,1
44401,controlling,employees,1
44402,controlling,personal,1
44403,care,characteristics,1
44404,conducted,workers,1
44405,5000,survey,1
44406,5000,care,1
44407,workers,working,2
44408,homes,japan,1
44409,data,japan,1
44410,1143,data,1
44411,1143,respondents,1
44412,analysis,respondents,2
44413,hierarchical,statistics,1
44414,hierarchical,regression,1
44415,regression,result,1
44416,found,result,1
44417,found,stress,1
44418,stress,teamwork,1
44419,education,teamwork,1
44420,significantly,training,1
44421,maltreatment,policy,1
44422,policy,practical,1
44423,discussed,implications,2
44424,discussed,follows,1
44425,follows,necessary,1
44426,discuss,necessary,1
44427,discuss,reduce,1
44428,reduce,stress,1
44429,employees,stress,1
44430,employees,sharing,1
44431,coping,sharing,1
44432,care,strategy,1
44433,burdened,workers,1
44434,burdened,work,1
44435,performance,work,1
44436,performance,situations,1
44437,likely,situations,1
44438,cause,likely,1
44439,abuse,cause,1
44440,abuse,second,3
44441,improvement,second,1
44442,improvement,working,1
44443,conditions,wage,1
44444,level,wage,1
44445,level,workload,1
44446,considered,workload,1
44447,considered,decrease,1
44448,decrease,maltreatment,1
44449,maltreatment,voluntary,1
44450,efforts,voluntary,1
44451,efforts,facilityteamwork,1
44452,education,facilityteamwork,1
44453,etc,training,1
44454,etc,strengthened,1
44455,build,strengthened,1
44456,build,faithful,1
44457,environment,faithful,1
44458,education,environment,1
44459,greatest,training,1
44460,effect,greatest,1
44461,effect,maltreatment,1
44462,maltreatment,reduction,1
44463,important,reduction,1
44464,important,review,1
44465,curriculum,review,1
44466,curriculum,structure,1
44467,ensure,structure,1
44468,education,ensure,1
44469,functions,training,1
44470,effectively,functions,1
44471,effectively,monolithic,1
44472,idea,monolithic,1
44473,idea,simply,1
44474,reducing,simply,1
44475,maltreatment,reducing,1
44476,education,maltreatment,1
44477,analysis,precedents,1
44478,precedents,related,2
44479,elderly,related,3
44480,facilities,south,2
44481,focused,korea,1
44482,focused,precedents,1
44483,enforcement,precedents,1
44484,act,enforcement,1
44485,act,longterm,2
44486,aged,insurance,2
44487,aged,study,1
44488,analyzed,precedents,1
44489,korea,type,1
44490,issue,proposed,1
44491,proposed,relevant,1
44492,implications,relevant,1
44493,implications,order,1
44494,help,order,1
44495,establish,help,1
44496,establish,measures,1
44497,facilities,research,1
44498,lowercourt,research,1
44499,lowercourt,verdicts,1
44500,related,verdicts,2
44501,abuse,july,1
44502,2008,july,1
