date,positive,negative,neutral,sentiment score,summary
2024-10-22,0,2,0,-1.0,"미국 달러화 대비 원화 환율의 주간 거래 종가는 전일보다 4.9원 상승한 1,380.1원을 기록했다. 원/달러 환율은 22일 장 초반 큰 폭으로 상승해 1,380원 선을 돌파했다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시10분 현재 전날 주간 거래 종가보다 6.9원 상승한 1,382.1원에 거래되고 있다."
2024-10-23,0,1,0,-1.0,"서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 24분 현재 전일 주간 거래 종가보다 0.7원 오른 1,380.8원에 거래되고 있다."
2024-10-24,2,0,0,1.0,"원/달러 환율이 9거래일 만에 하락했다. 24일 원/달러 환율은 장 초반 9거래일만에 하락세로 돌아서 소폭 하락하고 있다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 49분 현재 전거래일 주간거래 종가보다 0.1원 낮아진 1,382.1원에 거래되고 있다."
2024-10-25,1,1,0,0.0,"서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가는 전일보다 8.5원 상승한 1,388.7원을 기록했다. 25일 원/달러 환율은 이틀째 하락 출발이이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 25분 현재 전일 주간 거래 종가보다 0.5원 내린 1,379.7원에 거래되고 있다."
2024-10-27,0,1,0,-1.0,석 달여 만에 1390원을 돌파한 원·달러 환율이 미국 대통령 선거를 전후해 1400원 이상으로 급격하게 치솟을 수 있다는 전망이 나오는 만큼 향후 원화 약세가 기준금리 인하의 큰 걸림돌이 될 것으로 보인다.
2024-10-28,1,1,0,0.0,"28일 장 초반 1,390원 선을 넘어섰던 원/달러 환율이 장중 하락 전환해 1,380원대 중반까지 내려갔다. 28일 원/달러 환율이 1,390원선에서 출발했다."
2024-10-29,1,1,0,0.0,"29일 원/달러 환율은 주간거래에서 1,380원 후반대로 반등했다. 29일 원/달러 환율은 장 초반 하락세다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 22분 현재 전일 주간 거래 종가보다 0.3원 내린 1,384.7원이다."
2024-10-30,2,0,0,1.0,"30일 원/달러 환율이 1,380원대 초반으로 하락했다. 30일 원/달러 환율이 하락세로 출발해 1,380원대 초반에서 거래되고 있다."
2024-10-31,2,0,0,1.0,"서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가는 전날보다 2.5원 내린 1,379.9원을 기록했다. 31일 원/달러 환율이 소폭 하락 출발해 1,380원 하회를 시도하고 있다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 11분 현재 전날 주간 거래 종가보다 1.2원 내린 1,381.2원이다."
2024-11-01,2,0,0,1.0,"서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가는 전날보다 0.5원 내린 1,379.4원을 기록했다. 2일 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 9분 현재 전날 주간 거래 종가보다 4.2원 내린 1,375.7원이다."
2024-11-02,1,0,0,1.0,외국인 투자자들의 서울외환시장에 대한 접근성이나 원화상품 투자의 편의성을 크게 높였다는 점에서 ‘원화 국제화의 진전’이라 볼 수 있다.
2024-11-04,3,0,0,1.0,"서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가는 전 거래일보다 8.5원 내린 1,370.9원을 기록했다. 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시5분 현재 전 거래일 주간 거래 종가보다 3.2원 하락한 1,376.2원을 기록하고 있다. '트럼프 트레이드'로 달러화가 강세를 나타내자 원/달러 환율이 한 달 새 약 80원 뛰면서 다시 1,400원 선에 바짝 다가섰다."
2024-11-05,0,1,0,-1.0,"5일 원/달러 환율은 1,370원대 후반까지 상승했다."
2024-11-06,1,5,0,-0.6666666666666666,"미국 도널드 트럼프 전 대통령의 재선이 확정되면서, 6일 원/달러 환율과 시장금리가 일제히 뛰었다. 미국 대선에서 도널드 트럼프 전 대통령이 승리하며 원/달러 환율이 급등해 약 7개월 만에 1,400원대로 올라섰다. 서울 외환시장에서 달러 대비 원화 환율은 오후 8시20분 현재 1400.5원을 기록했고, 원/달러 환율이 약 7개월 만에 1400원대로 올라섰다. 원/달러 환율이 약 7개월 만에 1400원대로 올라섰다.서울 외환시장에서 달러 대비 원화 환율은 이날 오후 8시 20분 현재 1400.5원을 기록했다. 6일 원/달러 환율은 도널드 트럼프 전 미국 대통령의 당선 가능성이 커지면서 2년 만에 최고 수준까지 뛰었다. 원/달러 환율은 6일 장 초반 1,380원대에서 등락하고 있다."
2024-11-07,2,0,0,1.0,원/달러 환율이 도널드 트럼프 전 미국 대통령의 극적인 재선 성공에 7일 추가 상승했다. 원/달러 환율이 도널드 트럼프 전 미국 대통령의 극적인 재선 성공에 7일 장 초반 추가 상승했다.
2024-11-08,2,0,0,1.0,원/달러 환율은 8일 미국 기준금리 인하 등의 영향으로 10원 넘게 하락해 1천380원대 중반으로 내려왔다. 원/달러 환율은 8일 장 초반 급락했다.
2024-11-10,1,0,0,1.0,"은행을 통한 실물 금 투자 판매액과 골드뱅킹 잔액은 역대 최대 규모를 기록했고, 달러 예금과 원/달러 환전 수요도 눈에 띄게 늘었다."
2024-11-11,0,2,0,-1.0,"미국 달러화 대비 원화 환율의 주간 거래 종가는 전 거래일보다 8.3원 오른 1,394.7원을 기록했다. 원/달러 환율은 11일 장 초반 1천390원대 중반으로 상승했다."
2024-11-12,0,1,0,-1.0,"원/달러 환율은 12일 장 초반 상승해 심리적 마지노선으로인 1,400원 선을 재돌파했다."
2024-11-13,0,1,0,-1.0,"13일 원/달러 환율은 장중 1,410원 선을 넘어서는 등 2년 만에 최고 수준까지 올랐다."
2024-11-14,2,1,0,0.3333333333333333,"14일 14일/원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원 원/달러 환율은 하락했다. 14일 14일 14일 14일 14일, 14일 14일, 14일 14일, 14일 14일, 14일 14일 14일 원/달러 환율은 하락했다. 14일 원/달러 환율은 외환 당국 구두 개입 이후 장 초반 혼조세를 나타내고 있다."
2024-11-15,1,2,0,-0.3333333333333333,"15일 원 달러화 대비 원화 환율의 주간 거래 종가는 전날보다 6.3원 내린 1,398.8원을 기록했다. 미국 금리 인하 속도가 느려질 것이란 전망에 14일 원/달러 환율이 다시 상승했다. 원달러 환율이 1400원을 돌파하면서 원화가치를 어느 정도 높여야 하는 부분이 있어 정부가 진퇴양난에 빠졌다."
2024-11-17,0,3,1,-0.75,"17일 연합인포맥스 글로벌 환율·주가 데이터 등을 분석한 결과, 15일 현재 원/달러 환율은 1,398.80원으로, 작년 말보다 8.60% 올랐다. 16일 연합인포맥스 글로벌 환율·주가 데이터 등을 분석한 결과, 15일 현재 원/달러 환율은 1,398.80원으로, 작년 말보다 8.60% 올랐다. 올해 들어 국내 주식과 원화 가치가 주요국 중 가장 큰 폭으로 떨어지는 등 맥을 못 추고 있다. 원화 절하율은 유로, 파운드, 호주 달러, 대만 달러, 위안보다 높았고, 원화 절하율은 유로, 파운드, 호주 달러, 대만 달러, 위안보다 높았다."
2024-11-18,2,0,0,1.0,"18일 서울 외환시장에서 미 달러화 대비 원화 환율의 주간 거래 종가는 전 거래일 대비 3.6원 하락한 1,395.2원을 기록했다. 원/달러 환율은 18일 장 초반 전 거래일보다 하락해 1,390원대 중반에서 거래되고 있다."
2024-11-19,1,1,0,0.0,"19일 원/달러 환율은 미국 대선 영향에 따른 강달러 압력이 누그러지면서 3 거래일 연속 하락해 장중 1,380원대로 내려갔다. 원/달러 환율은 19일 미국 대선 영향이 약해지면서 숨 고르기를 하는 모습이다."
2024-11-20,0,2,0,-1.0,"원/달러 환율이  4 거래일 연속 1,390원대를 기록했다.20일 서울 외환시장에서 미 달러화 대비 원화 환율의 주간 거래 종가는 전날과 같은 1,390.9원이었다. 원/달러 환율은 20일 미국·러시아·우크라이나를 둘러싼 지정학적 긴장에도 큰 영향 없이 숨 고르기를 이어가고 있다."
2024-11-21,1,1,0,0.0,"원/달러 환율이 21일 5 거래일 연속 1,390원대를 기록했다. 21일 원/달러 환율은 우크라이나를 둘러싼 지정학적 긴장이 커지면서 다시 1,400원대에 다가서는 모습이다."
2024-11-22,0,2,0,-1.0,"22일 원/달러 환율은 우크라이나발 지정학적 긴장과 미국 경제지표 호조 등으로 8일 만에 다시 1,400원을 넘어섰다. 원/달러 환율은 며칠째 이어지는 우크라이나발 지정학적 긴장과 미국 경제지표 호조 등으로 1,400원 선에서 거래가 시작됐다."
2024-11-25,1,1,0,0.0,"원/달러 환율은 25일 소폭 상승해 다시 1,400원대를 기록했다. 원/달러 환율은 25일 장 초반 소폭 하락해 1,390원 후반대를 기록했다."
2024-11-26,1,1,0,0.0,"26일 원/달러 환율은 도널드 트럼프 미국 대통령 당선인의 관세 부과 언급이 나오면서 강세를 나타냈으나 시간이 지나며 다소 진정되는 흐름을 보였다. 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 19분 현재 전일 주간 거래 종가보다 4.1원 상승한 1,406.3원에 거래되고 있다."
2024-11-27,2,0,0,1.0,원/달러 환율은 27일 미국 기준금리 인하 기대 등의 영향으로 소폭 하락했다. 원/달러 환율은 27일 상승 출발했다가 곧 하락 전환했다.
2024-11-28,1,0,0,1.0,28일 원/달러 환율이 한국은행 금융통화위원회의 기준금리 '깜짝 인하에도 하락 마감했다.
2024-11-29,2,0,0,1.0,"29일 서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가는 전날보다 0.9원 하락한 1,394.7원으로 집계됐다. 한국은행 기준 금리 인하에도 원/달러 환율은 29일 장 초반 소폭 하락하고 있다."
2024-12-02,1,2,0,-0.3333333333333333,"한국 경제의 저성장 우려가 커지면서 원화 가치와 국채금리가 동반 하락했다. 2일 원/달러 환율이 달러 반등, 성장 우려 등으로 인해 1,400원대로 도로 올라섰다. 2일 수출 증가세 둔화와 수출 증가세 둔화와 달러 강세 등으로 원/달러 환율이 장 초반 상승해 1,390원대 후반에서 등락하고 있다."
2024-12-03,1,1,0,0.0,"3일 원/달러 환율이 달러 강세 기조 속에 이틀 연속 1,400원대에 머물렀다. 3일 원/달러 환율이 달러 강세 기조 속에 1,400원대에서 상승세를 이어가고 있다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 22분 현재 전일 주간 거래 종가보다 3.0원 오른 1,404.3원을 나타냈다."
2024-12-04,0,2,0,-1.0,"4일 원/달러 환율이 비상계엄 선포 후폭풍 속에서 2년여 만에 주간 거래 종가 기준 1,410원대로 올라섰다. 4일 4일 서울 외환시장에서 미국 달러화 대비 원화 원화 원화 환율은 전날 오후 3시 30분 종가보다 15.2원 오른 1418.1원에 개장했다."
2024-12-05,0,2,0,-1.0,"서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가는 전날보다 5.0원 오른 1,415.1원을 기록했다. 비상계엄은 해제됐으나 윤석열 대통령 탄핵 정국으로 들어가면서 정치 관련 불안이 계속되는 가운데 5일 원/달러 환율이 장 초반 1,410원대에서 소폭 상승했다."
2024-12-06,0,3,0,-1.0,"6일 원/달러 환율은 국내 정치 불확실성 속에서 1,430원 문턱까지 급등했다가 후퇴하는 등 불안정한 모습을 보였다.서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가는 전날보다 4.1원 오른 1,419.2원을 기록했다. 원/달러 환율이 6일 급상승하며 오전 한때 1,430선을 위협했다가  정부 개입 추정 물량이 나오고, 달러도 상승 폭을 줄이면서 1,420원대 초반으로 내려왔다. 6일 원/달러 환율은 장 초반 1,410원대에서 소폭 상승했다."
2024-12-08,0,2,0,-1.0,"지난주 원화 가치가 주요국 통화 중에 가장 큰 폭으로 떨어지면서 원/달러 환율이 2년여 만에 최고 수준으로 치솟았다. 유제품류, 유제품 등 국제 가격이 많이 오른 상황에서 원화 약세까지 이어지는 원화 약세까지 이어지는 것은 식품 가격 상승을 압박하는 요인이다."
2024-12-09,1,4,0,-0.6,"윤석열 대통령 탄핵안 폐기 후 첫 거래일인 9일, 원/달러 환율이 장 중 1,440원대에 바짝 다가섰다. 9일 원/달러 환율은 탄핵 불발 등 정치 리스크 확대 여파로 1,440원대를 위협했다가 1,430원대 중후반으로 후퇴했다. 원/달러 환율이 장중 1,430원대를 돌파한 9일 서울 중구 명동거리 환전소에 원/달러 환율 등이 표시돼 있다. 원/달러 환율이 장중 1,430원대를 돌파한 9일 서울 중구 명동거리 환전소에 원/달러 환율 등이 표시돼 있다. 원/달러 환율이 장중 1,430원대를 돌파한 9일 서울 중구 명동거리 환전소에 원/달러 환율 등이 표시돼 있다."
2024-12-10,2,0,0,1.0,"10일 원/달러 환율은 외환당국 개입 경계감으로 전날보다 10원 넘게 하락해 1,420원대 중반에서 주간 장을 마감했다. 10일 원/달러 환율이 외환당국 개입 경계감으로 소폭 하락해서 1,430원 초반에서 움직이고 있다.서울서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 10분 현재 전날 주간 거래 종가 1,437원보다 4.8원 내린 1,432.2원에 거래됐다."
2024-12-11,1,1,0,0.0,"원/달러 환율은 11일 좁은 범위에서 등락을 거듭하다 1,430원대 초반에서 마감했다. 11일 원/달러 환율은 미국 소비자물가지수 발표를 앞두고 1,430원대 중반으로 다시 올라섰다."
2024-12-12,2,1,0,0.3333333333333333,"12일 원/달러 환율은 미국의 금리 인하 전망에 장 초반 1,428원까지 하락했다. 글로벌 강달러 흐름에 한국의 정치적 불확실성이 더해지면서 원화 가치가 11월 이후 3.3% 절하된 것으로 나타났다. 서울 외환시장에서 미 달러화 대비 원화 환율은 오전 9시 17분 현재 전날 주간 거래 종가보다 2.0원 내린 1,430.2원에 거래됐다."
2024-12-13,1,0,0,1.0,"윤석열 대통령 2차 탄핵안 국회 표결을 하루 앞둔 13일 원/달러 환율은 1,430원대 초반에서 등락 중이다."
2024-12-16,1,0,0,1.0,"원/달러 환율은 16일 윤석열 대통령 탄핵소추안 가결 등의 영향으로 소폭 하락하고 있다.서울 외환시장에서 미국 달러화 대비 원화 환율은 이날 오전 9시10분 현재 전 거래일 주간 거래 종가보다 3.7원 내린 1,429.3원이다."
2024-12-17,0,2,1,-0.6666666666666666,"원/달러 환율은 17일 국내 증시에서 외국인 투자자들이 7천억원 넘게 순매도한 영향 등으로 상승했다. 원/달러 환율은 17일 주요국 정책금리 결정을 앞두고 장 초반 상승했다. 15일 서울 중구 명동의 환전소. 연합뉴스탄핵안 가결로 정치적 불확실성이 낮아졌지만, 원화 가치가 당장 회복되기는 어려워 보인다고 유안타증권이 분석했다."
